step,input,v,v_th_eff,spike
3739,1.3,1.1946,1.60228,0
3740,1.3,1.19974,1.60028,0
3741,1.3,1.20463,1.59828,0
3742,1.3,1.20928,1.59629,0
3743,1.3,1.21371,1.59431,0
3744,1.3,1.21791,1.59233,0
3745,1.3,1.22192,1.59036,0
3746,1.3,1.22573,1.58839,0
3747,1.3,1.22935,1.58643,0
3748,1.3,1.23279,1.58448,0
3749,1.3,1.23607,1.58254,0
3750,1.3,1.23919,1.5806,0
3751,1.3,1.24216,1.57867,0
3752,1.3,1.24498,1.57674,0
3753,1.3,1.24766,1.57482,0
3754,1.3,1.25021,1.57291,0
3755,1.3,1.25264,1.571,0
3756,1.3,1.25495,1.5691,0
3757,1.3,1.25715,1.56721,0
3758,1.3,1.25924,1.56532,0
3759,1.3,1.26123,1.56344,0
3760,1.3,1.26312,1.56156,0
3761,1.3,1.26492,1.5597,0
3762,1.3,1.26663,1.55783,0
3763,1.3,1.26825,1.55598,0
3764,1.3,1.2698,1.55413,0
3765,1.3,1.27128,1.55228,0
3766,1.3,1.27268,1.55044,0
3767,1.3,1.27401,1.54861,0
3768,1.3,1.27528,1.54679,0
3769,1.3,1.27648,1.54497,0
3770,1.3,1.27763,1.54315,0
3771,1.3,1.27872,1.54135,0
3772,1.3,1.27976,1.53954,0
3773,1.3,1.28075,1.53775,0
3774,1.3,1.28168,1.53596,0
3775,1.3,1.28258,1.53418,0
3776,1.3,1.28343,1.5324,0
3777,1.3,1.28424,1.53063,0
3778,1.3,1.285,1.52886,0
3779,1.3,1.28574,1.5271,0
3780,1.3,1.28643,1.52535,0
3781,1.3,1.28709,1.5236,0
3782,1.3,1.28772,1.52186,0
3783,1.3,1.28832,1.52012,0
3784,1.3,1.28889,1.51839,0
3785,1.3,1.28943,1.51666,0
3786,1.3,1.28995,1.51494,0
3787,1.3,1.29044,1.51323,0
3788,1.3,1.2909,1.51152,0
3789,1.3,1.29135,1.50982,0
3790,1.3,1.29177,1.50812,0
3791,1.3,1.29217,1.50643,0
3792,1.3,1.29255,1.50475,0
3793,1.3,1.29292,1.50307,0
3794,1.3,1.29326,1.50139,0
3795,1.3,1.29359,1.49973,0
3796,1.3,1.2939,1.49806,0
3797,1.3,1.2942,1.49641,0
3798,1.3,1.29448,1.49475,0
3799,1.3,1.29475,1.49311,0
3800,1.3,1.29501,1.49147,0
3801,1.3,1.29525,1.48983,0
3802,1.3,1.29548,1.4882,0
3803,1.3,1.2957,1.48658,0
3804,1.3,1.29591,1.48496,0
3805,1.3,1.29611,1.48334,0
3806,1.3,1.2963,1.48173,0
3807,1.3,1.29648,1.48013,0
3808,1.3,1.29665,1.47853,0
3809,1.3,1.29682,1.47694,0
3810,1.3,1.29697,1.47535,0
3811,1.3,1.29712,1.47377,0
3812,1.3,1.29726,1.4722,0
3813,1.3,1.29739,1.47062,0
3814,1.3,1.29752,1.46906,0
3815,1.3,1.29764,1.4675,0
3816,1.3,1.29776,1.46594,0
3817,1.3,1.29787,1.46439,0
3818,1.3,1.29797,1.46285,0
3819,1.3,1.29807,1.4613,0
3820,1.3,1.29816,1.45977,0
3821,1.3,1.29825,1.45824,0
3822,1.3,1.29834,1.45671,0
3823,1.3,1.29842,1.45519,0
3824,1.3,1.2985,1.45368,0
3825,1.3,1.29857,1.45217,0
3826,1.3,1.29864,1.45067,0
3827,1.3,1.29871,1.44917,0
3828,1.3,1.29877,1.44767,0
3829,1.3,1.29883,1.44618,0
3830,1.3,1.29889,1.4447,0
3831,1.3,1.29894,1.44322,0
3832,1.3,1.29899,1.44174,0
3833,1.3,1.29904,1.44027,0
3834,1.3,1.29909,1.43881,0
3835,1.3,1.29913,1.43735,0
3836,1.3,1.29918,1.43589,0
3837,1.3,1.29922,1.43444,0
3838,1.3,1.29925,1.43299,0
3839,1.3,1.29929,1.43155,0
3840,1.3,1.29932,1.43012,0
3841,1.3,1.29936,1.42869,0
3842,1.3,1.29939,1.42726,0
3843,1.3,1.29942,1.42584,0
3844,1.3,1.29945,1.42442,0
3845,1.3,1.29947,1.42301,0
3846,1.3,1.2995,1.4216,0
3847,1.3,1.29952,1.4202,0
3848,1.3,1.29955,1.4188,0
3849,1.3,1.29957,1.41741,0
3850,1.3,1.29959,1.41602,0
3851,1.3,1.29961,1.41463,0
3852,1.3,1.29963,1.41325,0
3853,1.3,1.29965,1.41188,0
3854,1.3,1.29966,1.41051,0
3855,1.3,1.29968,1.40914,0
3856,1.3,1.2997,1.40778,0
3857,1.3,1.29971,1.40642,0
3858,1.3,1.29973,1.40507,0
3859,1.3,1.29974,1.40372,0
3860,1.3,1.29975,1.40238,0
3861,1.3,1.29976,1.40104,0
3862,1.3,1.29978,1.3997,0
3863,1.3,1.29979,1.39837,0
3864,1.3,1.2998,1.39705,0
3865,1.3,1.29981,1.39573,0
3866,1.3,1.29982,1.39441,0
3867,1.3,1.29982,1.3931,0
3868,1.3,1.29983,1.39179,0
3869,1.3,1.29984,1.39049,0
3870,1.3,1.29985,1.38919,0
3871,1.3,1.29986,1.38789,0
3872,1.3,1.29986,1.3866,0
3873,1.3,1.29987,1.38531,0
3874,1.3,1.29988,1.38403,0
3875,1.3,1.29988,1.38275,0
3876,1.3,1.29989,1.38148,0
3877,1.3,1.29989,1.38021,0
3878,1.3,1.2999,1.37895,0
3879,1.3,1.2999,1.37768,0
3880,1.3,1.29991,1.37643,0
3881,1.3,1.29991,1.37517,0
3882,1.3,1.29992,1.37393,0
3883,1.3,1.29992,1.37268,0
3884,1.3,1.29992,1.37144,0
3885,1.3,1.29993,1.37021,0
3886,1.3,1.29993,1.36897,0
3887,1.3,1.29994,1.36775,0
3888,1.3,1.29994,1.36652,0
3889,1.3,1.29994,1.3653,0
3890,1.3,1.29994,1.36409,0
3891,1.3,1.29995,1.36288,0
3892,1.3,1.29995,1.36167,0
3893,1.3,1.29995,1.36046,0
3894,1.3,1.29995,1.35926,0
3895,1.3,1.29996,1.35807,0
3896,1.3,1.29996,1.35688,0
3897,1.3,1.29996,1.35569,0
3898,1.3,1.29996,1.35451,0
3899,1.3,1.29996,1.35333,0
3900,1.3,1.29997,1.35215,0
3901,1.3,1.29997,1.35098,0
3902,1.3,1.29997,1.34981,0
3903,1.3,1.29997,1.34865,0
3904,1.3,1.29997,1.34749,0
3905,1.3,1.29997,1.34633,0
3906,1.3,1.29998,1.34518,0
3907,1.3,1.29998,1.34403,0
3908,1.3,1.29998,1.34288,0
3909,1.3,1.29998,1.34174,0
3910,1.3,1.29998,1.34061,0
3911,1.3,1.29998,1.33947,0
3912,1.3,1.29998,1.33834,0
3913,1.3,1.29998,1.33722,0
3914,1.3,1.29998,1.33609,0
3915,1.3,1.29998,1.33498,0
3916,1.3,1.29998,1.33386,0
3917,1.3,1.29999,1.33275,0
3918,1.3,1.29999,1.33164,0
3919,1.3,1.29999,1.33054,0
3920,1.3,1.29999,1.32944,0
3921,1.3,1.29999,1.32834,0
3922,1.3,1.29999,1.32725,0
3923,1.3,1.29999,1.32616,0
3924,1.3,1.29999,1.32508,0
3925,1.3,1.29999,1.32399,0
3926,1.3,1.29999,1.32292,0
3927,1.3,1.29999,1.32184,0
3928,1.3,1.29999,1.32077,0
3929,1.3,1.29999,1.3197,0
3930,1.3,1.29999,1.31864,0
3931,1.3,1.29999,1.31758,0
3932,1.3,1.29999,1.31652,0
3933,1.3,1.29999,1.31547,0
3934,1.3,1.29999,1.31442,0
3935,1.3,1.29999,1.31337,0
3936,1.3,1.29999,1.31233,0
3937,1.3,1.29999,1.31129,0
3938,1.3,1.29999,1.31025,0
3939,1.3,1.3,1.30922,0
3940,1.3,1.3,1.30819,0
3941,1.3,1.3,1.30717,0
3942,1.3,1.3,1.30614,0
3943,1.3,1.3,1.30513,0
3944,1.3,1.3,1.30411,0
3945,1.3,1.3,1.3031,0
3946,1.3,1.3,1.30209,0
3947,1.3,1.3,1.30108,0
3948,1.3,1.3,1.30008,0
3949,1.3,0.299997,1.29908,1000
3950,1.3,0.348768,1.69742,0
3951,1.3,0.39516,1.6951,0
3952,1.3,0.43929,1.69279,0
3953,1.3,0.481267,1.69048,0
3954,1.3,0.521197,1.68819,0
3955,1.3,0.55918,1.6859,0
3956,1.3,0.59531,1.68361,0
3957,1.3,0.629678,1.68134,0
3958,1.3,0.66237,1.67907,0
3959,1.3,0.693468,1.67681,0
3960,1.3,0.723049,1.67456,0
3961,1.3,0.751187,1.67231,0
3962,1.3,0.777953,1.67008,0
3963,1.3,0.803413,1.66785,0
3964,1.3,0.827632,1.66562,0
3965,1.3,0.85067,1.66341,0
3966,1.3,0.872584,1.6612,0
3967,1.3,0.893429,1.659,0
3968,1.3,0.913258,1.65681,0
3969,1.3,0.93212,1.65462,0
3970,1.3,0.950061,1.65244,0
3971,1.3,0.967128,1.65027,0
3972,1.3,0.983362,1.64811,0
3973,1.3,0.998805,1.64595,0
3974,1.3,1.01349,1.6438,0
3975,1.3,1.02747,1.64166,0
3976,1.3,1.04076,1.63953,0
3977,1.3,1.0534,1.6374,0
3978,1.3,1.06543,1.63528,0
3979,1.3,1.07687,1.63316,0
3980,1.3,1.08775,1.63105,0
3981,1.3,1.0981,1.62895,0
3982,1.3,1.10795,1.62686,0
3983,1.3,1.11732,1.62478,0
3984,1.3,1.12623,1.6227,0
3985,1.3,1.1347,1.62062,0
3986,1.3,1.14276,1.61856,0
3987,1.3,1.15043,1.6165,0
3988,1.3,1.15773,1.61445,0
3989,1.3,1.16466,1.6124,0
3990,1.3,1.17126,1.61037,0
3991,1.3,1.17754,1.60834,0
3992,1.3,1.18352,1.60631,0
3993,1.3,1.1892,1.60429,0
3994,1.3,1.1946,1.60228,0
3995,1.3,1.19974,1.60028,0
3996,1.3,1.20463,1.59828,0
3997,1.3,1.20928,1.59629,0
3998,1.3,1.21371,1.5943,0
3999,1.3,1.21791,1.59233,0
4000,1.3,1.22192,1.59036,0
4001,1.3,1.22573,1.58839,0
4002,1.3,1.22935,1.58643,0
4003,1.3,1.23279,1.58448,0
4004,1.3,1.23607,1.58254,0
4005,1.3,1.23919,1.5806,0
4006,1.3,1.24216,1.57867,0
4007,1.3,1.24498,1.57674,0
4008,1.3,1.24766,1.57482,0
4009,1.3,1.25021,1.57291,0
4010,1.3,1.25264,1.571,0
4011,1.3,1.25495,1.5691,0
4012,1.3,1.25715,1.56721,0
4013,1.3,1.25924,1.56532,0
4014,1.3,1.26123,1.56344,0
4015,1.3,1.26312,1.56156,0
4016,1.3,1.26492,1.5597,0
4017,1.3,1.26663,1.55783,0
4018,1.3,1.26825,1.55598,0
4019,1.3,1.2698,1.55413,0
4020,1.3,1.27128,1.55228,0
4021,1.3,1.27268,1.55044,0
4022,1.3,1.27401,1.54861,0
4023,1.3,1.27528,1.54679,0
4024,1.3,1.27648,1.54497,0
4025,1.3,1.27763,1.54315,0
4026,1.3,1.27872,1.54135,0
4027,1.3,1.27976,1.53954,0
4028,1.3,1.28075,1.53775,0
4029,1.3,1.28168,1.53596,0
4030,1.3,1.28258,1.53418,0
4031,1.3,1.28343,1.5324,0
4032,1.3,1.28424,1.53063,0
4033,1.3,1.285,1.52886,0
4034,1.3,1.28574,1.5271,0
4035,1.3,1.28643,1.52535,0
4036,1.3,1.28709,1.5236,0
4037,1.3,1.28772,1.52186,0
4038,1.3,1.28832,1.52012,0
4039,1.3,1.28889,1.51839,0
4040,1.3,1.28943,1.51666,0
4041,1.3,1.28995,1.51494,0
4042,1.3,1.29044,1.51323,0
4043,1.3,1.2909,1.51152,0
4044,1.3,1.29135,1.50982,0
4045,1.3,1.29177,1.50812,0
4046,1.3,1.29217,1.50643,0
4047,1.3,1.29255,1.50475,0
4048,1.3,1.29292,1.50307,0
4049,1.3,1.29326,1.50139,0
4050,1.3,1.29359,1.49973,0
4051,1.3,1.2939,1.49806,0
4052,1.3,1.2942,1.49641,0
4053,1.3,1.29448,1.49475,0
4054,1.3,1.29475,1.49311,0
4055,1.3,1.29501,1.49147,0
4056,1.3,1.29525,1.48983,0
4057,1.3,1.29548,1.4882,0
4058,1.3,1.2957,1.48658,0
4059,1.3,1.29591,1.48496,0
4060,1.3,1.29611,1.48334,0
4061,1.3,1.2963,1.48173,0
4062,1.3,1.29648,1.48013,0
4063,1.3,1.29665,1.47853,0
4064,1.3,1.29682,1.47694,0
4065,1.3,1.29697,1.47535,0
4066,1.3,1.29712,1.47377,0
4067,1.3,1.29726,1.4722,0
4068,1.3,1.29739,1.47062,0
4069,1.3,1.29752,1.46906,0
4070,1.3,1.29764,1.4675,0
4071,1.3,1.29776,1.46594,0
4072,1.3,1.29787,1.46439,0
4073,1.3,1.29797,1.46284,0
4074,1.3,1.29807,1.4613,0
4075,1.3,1.29816,1.45977,0
4076,1.3,1.29825,1.45824,0
4077,1.3,1.29834,1.45671,0
4078,1.3,1.29842,1.45519,0
4079,1.3,1.2985,1.45368,0
4080,1.3,1.29857,1.45217,0
4081,1.3,1.29864,1.45067,0
4082,1.3,1.29871,1.44917,0
4083,1.3,1.29877,1.44767,0
4084,1.3,1.29883,1.44618,0
4085,1.3,1.29889,1.4447,0
4086,1.3,1.29894,1.44322,0
4087,1.3,1.29899,1.44174,0
4088,1.3,1.29904,1.44027,0
4089,1.3,1.29909,1.43881,0
4090,1.3,1.29913,1.43735,0
4091,1.3,1.29918,1.43589,0
4092,1.3,1.29922,1.43444,0
4093,1.3,1.29925,1.43299,0
4094,1.3,1.29929,1.43155,0
4095,1.3,1.29932,1.43012,0
4096,1.3,1.29936,1.42869,0
4097,1.3,1.29939,1.42726,0
4098,1.3,1.29942,1.42584,0
4099,1.3,1.29945,1.42442,0
4100,1.3,1.29947,1.42301,0
4101,1.3,1.2995,1.4216,0
4102,1.3,1.29952,1.4202,0
4103,1.3,1.29955,1.4188,0
4104,1.3,1.29957,1.41741,0
4105,1.3,1.29959,1.41602,0
4106,1.3,1.29961,1.41463,0
4107,1.3,1.29963,1.41325,0
4108,1.3,1.29965,1.41188,0
4109,1.3,1.29966,1.41051,0
4110,1.3,1.29968,1.40914,0
4111,1.3,1.2997,1.40778,0
4112,1.3,1.29971,1.40642,0
4113,1.3,1.29973,1.40507,0
4114,1.3,1.29974,1.40372,0
4115,1.3,1.29975,1.40238,0
4116,1.3,1.29976,1.40104,0
4117,1.3,1.29978,1.3997,0
4118,1.3,1.29979,1.39837,0
4119,1.3,1.2998,1.39705,0
4120,1.3,1.29981,1.39573,0
4121,1.3,1.29982,1.39441,0
4122,1.3,1.29982,1.3931,0
4123,1.3,1.29983,1.39179,0
4124,1.3,1.29984,1.39049,0
4125,1.3,1.29985,1.38919,0
4126,1.3,1.29986,1.38789,0
4127,1.3,1.29986,1.3866,0
4128,1.3,1.29987,1.38531,0
4129,1.3,1.29988,1.38403,0
4130,1.3,1.29988,1.38275,0
4131,1.3,1.29989,1.38148,0
4132,1.3,1.29989,1.38021,0
4133,1.3,1.2999,1.37895,0
4134,1.3,1.2999,1.37768,0
4135,1.3,1.29991,1.37643,0
4136,1.3,1.29991,1.37517,0
4137,1.3,1.29992,1.37393,0
4138,1.3,1.29992,1.37268,0
4139,1.3,1.29992,1.37144,0
4140,1.3,1.29993,1.37021,0
4141,1.3,1.29993,1.36897,0
4142,1.3,1.29994,1.36775,0
4143,1.3,1.29994,1.36652,0
4144,1.3,1.29994,1.3653,0
4145,1.3,1.29994,1.36409,0
4146,1.3,1.29995,1.36288,0
4147,1.3,1.29995,1.36167,0
4148,1.3,1.29995,1.36046,0
4149,1.3,1.29995,1.35926,0
4150,1.3,1.29996,1.35807,0
4151,1.3,1.29996,1.35688,0
4152,1.3,1.29996,1.35569,0
4153,1.3,1.29996,1.35451,0
4154,1.3,1.29996,1.35333,0
4155,1.3,1.29997,1.35215,0
4156,1.3,1.29997,1.35098,0
4157,1.3,1.29997,1.34981,0
4158,1.3,1.29997,1.34865,0
4159,1.3,1.29997,1.34749,0
4160,1.3,1.29997,1.34633,0
4161,1.3,1.29998,1.34518,0
4162,1.3,1.29998,1.34403,0
4163,1.3,1.29998,1.34288,0
4164,1.3,1.29998,1.34174,0
4165,1.3,1.29998,1.34061,0
4166,1.3,1.29998,1.33947,0
4167,1.3,1.29998,1.33834,0
4168,1.3,1.29998,1.33722,0
4169,1.3,1.29998,1.33609,0
4170,1.3,1.29998,1.33498,0
4171,1.3,1.29998,1.33386,0
4172,1.3,1.29999,1.33275,0
4173,1.3,1.29999,1.33164,0
4174,1.3,1.29999,1.33054,0
4175,1.3,1.29999,1.32944,0
4176,1.3,1.29999,1.32834,0
4177,1.3,1.29999,1.32725,0
4178,1.3,1.29999,1.32616,0
4179,1.3,1.29999,1.32508,0
4180,1.3,1.29999,1.32399,0
4181,1.3,1.29999,1.32292,0
4182,1.3,1.29999,1.32184,0
4183,1.3,1.29999,1.32077,0
4184,1.3,1.29999,1.3197,0
4185,1.3,1.29999,1.31864,0
4186,1.3,1.29999,1.31758,0
4187,1.3,1.29999,1.31652,0
4188,1.3,1.29999,1.31547,0
4189,1.3,1.29999,1.31442,0
4190,1.3,1.29999,1.31337,0
4191,1.3,1.29999,1.31233,0
4192,1.3,1.29999,1.31129,0
4193,1.3,1.29999,1.31025,0
4194,1.3,1.3,1.30922,0
4195,1.3,1.3,1.30819,0
4196,1.3,1.3,1.30717,0
4197,1.3,1.3,1.30614,0
4198,1.3,1.3,1.30513,0
4199,1.3,1.3,1.30411,0
4200,1.3,1.3,1.3031,0
4201,1.3,1.3,1.30209,0
4202,1.3,1.3,1.30108,0
4203,1.3,1.3,1.30008,0
4204,1.3,0.299997,1.29908,1000
4205,1.3,0.348768,1.69742,0
4206,1.3,0.39516,1.6951,0
4207,1.3,0.43929,1.69279,0
4208,1.3,0.481267,1.69048,0
4209,1.3,0.521197,1.68819,0
4210,1.3,0.55918,1.6859,0
4211,1.3,0.59531,1.68361,0
4212,1.3,0.629678,1.68134,0
4213,1.3,0.66237,1.67907,0
4214,1.3,0.693468,1.67681,0
4215,1.3,0.723049,1.67456,0
4216,1.3,0.751187,1.67231,0
4217,1.3,0.777953,1.67008,0
4218,1.3,0.803413,1.66785,0
4219,1.3,0.827632,1.66562,0
4220,1.3,0.85067,1.66341,0
4221,1.3,0.872584,1.6612,0
4222,1.3,0.893429,1.659,0
4223,1.3,0.913258,1.65681,0
4224,1.3,0.93212,1.65462,0
4225,1.3,0.950061,1.65244,0
4226,1.3,0.967128,1.65027,0
4227,1.3,0.983362,1.64811,0
4228,1.3,0.998805,1.64595,0
4229,1.3,1.01349,1.6438,0
4230,1.3,1.02747,1.64166,0
4231,1.3,1.04076,1.63953,0
4232,1.3,1.0534,1.6374,0
4233,1.3,1.06543,1.63528,0
4234,1.3,1.07687,1.63316,0
4235,1.3,1.08775,1.63105,0
4236,1.3,1.0981,1.62895,0
4237,1.3,1.10795,1.62686,0
4238,1.3,1.11732,1.62478,0
4239,1.3,1.12623,1.6227,0
4240,1.3,1.1347,1.62062,0
4241,1.3,1.14276,1.61856,0
4242,1.3,1.15043,1.6165,0
4243,1.3,1.15773,1.61445,0
4244,1.3,1.16466,1.6124,0
4245,1.3,1.17126,1.61037,0
4246,1.3,1.17754,1.60834,0
4247,1.3,1.18352,1.60631,0
4248,1.3,1.1892,1.60429,0
4249,1.3,1.1946,1.60228,0
4250,1.3,1.19974,1.60028,0
4251,1.3,1.20463,1.59828,0
4252,1.3,1.20928,1.59629,0
4253,1.3,1.21371,1.5943,0
4254,1.3,1.21791,1.59233,0
4255,1.3,1.22192,1.59036,0
4256,1.3,1.22573,1.58839,0
4257,1.3,1.22935,1.58643,0
4258,1.3,1.23279,1.58448,0
4259,1.3,1.23607,1.58254,0
4260,1.3,1.23919,1.5806,0
4261,1.3,1.24216,1.57867,0
4262,1.3,1.24498,1.57674,0
4263,1.3,1.24766,1.57482,0
4264,1.3,1.25021,1.57291,0
4265,1.3,1.25264,1.571,0
4266,1.3,1.25495,1.5691,0
4267,1.3,1.25715,1.56721,0
4268,1.3,1.25924,1.56532,0
4269,1.3,1.26123,1.56344,0
4270,1.3,1.26312,1.56156,0
4271,1.3,1.26492,1.5597,0
4272,1.3,1.26663,1.55783,0
4273,1.3,1.26825,1.55598,0
4274,1.3,1.2698,1.55413,0
4275,1.3,1.27128,1.55228,0
4276,1.3,1.27268,1.55044,0
4277,1.3,1.27401,1.54861,0
4278,1.3,1.27528,1.54679,0
4279,1.3,1.27648,1.54497,0
4280,1.3,1.27763,1.54315,0
4281,1.3,1.27872,1.54135,0
4282,1.3,1.27976,1.53954,0
4283,1.3,1.28075,1.53775,0
4284,1.3,1.28168,1.53596,0
4285,1.3,1.28258,1.53418,0
4286,1.3,1.28343,1.5324,0
4287,1.3,1.28424,1.53063,0
4288,1.3,1.285,1.52886,0
4289,1.3,1.28574,1.5271,0
4290,1.3,1.28643,1.52535,0
4291,1.3,1.28709,1.5236,0
4292,1.3,1.28772,1.52186,0
4293,1.3,1.28832,1.52012,0
4294,1.3,1.28889,1.51839,0
4295,1.3,1.28943,1.51666,0
4296,1.3,1.28995,1.51494,0
4297,1.3,1.29044,1.51323,0
4298,1.3,1.2909,1.51152,0
4299,1.3,1.29135,1.50982,0
4300,1.3,1.29177,1.50812,0
4301,1.3,1.29217,1.50643,0
4302,1.3,1.29255,1.50475,0
4303,1.3,1.29292,1.50307,0
4304,1.3,1.29326,1.50139,0
4305,1.3,1.29359,1.49973,0
4306,1.3,1.2939,1.49806,0
4307,1.3,1.2942,1.49641,0
4308,1.3,1.29448,1.49475,0
4309,1.3,1.29475,1.49311,0
4310,1.3,1.29501,1.49147,0
4311,1.3,1.29525,1.48983,0
4312,1.3,1.29548,1.4882,0
4313,1.3,1.2957,1.48658,0
4314,1.3,1.29591,1.48496,0
4315,1.3,1.29611,1.48334,0
4316,1.3,1.2963,1.48173,0
4317,1.3,1.29648,1.48013,0
4318,1.3,1.29665,1.47853,0
4319,1.3,1.29682,1.47694,0
4320,1.3,1.29697,1.47535,0
4321,1.3,1.29712,1.47377,0
4322,1.3,1.29726,1.4722,0
4323,1.3,1.29739,1.47062,0
4324,1.3,1.29752,1.46906,0
4325,1.3,1.29764,1.4675,0
4326,1.3,1.29776,1.46594,0
4327,1.3,1.29787,1.46439,0
4328,1.3,1.29797,1.46284,0
4329,1.3,1.29807,1.4613,0
4330,1.3,1.29816,1.45977,0
4331,1.3,1.29825,1.45824,0
4332,1.3,1.29834,1.45671,0
4333,1.3,1.29842,1.45519,0
4334,1.3,1.2985,1.45368,0
4335,1.3,1.29857,1.45217,0
4336,1.3,1.29864,1.45067,0
4337,1.3,1.29871,1.44917,0
4338,1.3,1.29877,1.44767,0
4339,1.3,1.29883,1.44618,0
4340,1.3,1.29889,1.4447,0
4341,1.3,1.29894,1.44322,0
4342,1.3,1.29899,1.44174,0
4343,1.3,1.29904,1.44027,0
4344,1.3,1.29909,1.43881,0
4345,1.3,1.29913,1.43735,0
4346,1.3,1.29918,1.43589,0
4347,1.3,1.29922,1.43444,0
4348,1.3,1.29925,1.43299,0
4349,1.3,1.29929,1.43155,0
4350,1.3,1.29932,1.43012,0
4351,1.3,1.29936,1.42869,0
4352,1.3,1.29939,1.42726,0
4353,1.3,1.29942,1.42584,0
4354,1.3,1.29945,1.42442,0
4355,1.3,1.29947,1.42301,0
4356,1.3,1.2995,1.4216,0
4357,1.3,1.29952,1.4202,0
4358,1.3,1.29955,1.4188,0
4359,1.3,1.29957,1.41741,0
4360,1.3,1.29959,1.41602,0
4361,1.3,1.29961,1.41463,0
4362,1.3,1.29963,1.41325,0
4363,1.3,1.29965,1.41188,0
4364,1.3,1.29966,1.41051,0
4365,1.3,1.29968,1.40914,0
4366,1.3,1.2997,1.40778,0
4367,1.3,1.29971,1.40642,0
4368,1.3,1.29973,1.40507,0
4369,1.3,1.29974,1.40372,0
4370,1.3,1.29975,1.40238,0
4371,1.3,1.29976,1.40104,0
4372,1.3,1.29978,1.3997,0
4373,1.3,1.29979,1.39837,0
4374,1.3,1.2998,1.39705,0
4375,1.3,1.29981,1.39573,0
4376,1.3,1.29982,1.39441,0
4377,1.3,1.29982,1.3931,0
4378,1.3,1.29983,1.39179,0
4379,1.3,1.29984,1.39049,0
4380,1.3,1.29985,1.38919,0
4381,1.3,1.29986,1.38789,0
4382,1.3,1.29986,1.3866,0
4383,1.3,1.29987,1.38531,0
4384,1.3,1.29988,1.38403,0
4385,1.3,1.29988,1.38275,0
4386,1.3,1.29989,1.38148,0
4387,1.3,1.29989,1.38021,0
4388,1.3,1.2999,1.37895,0
4389,1.3,1.2999,1.37768,0
4390,1.3,1.29991,1.37643,0
4391,1.3,1.29991,1.37517,0
4392,1.3,1.29992,1.37393,0
4393,1.3,1.29992,1.37268,0
4394,1.3,1.29992,1.37144,0
4395,1.3,1.29993,1.37021,0
4396,1.3,1.29993,1.36897,0
4397,1.3,1.29994,1.36775,0
4398,1.3,1.29994,1.36652,0
4399,1.3,1.29994,1.3653,0
4400,1.3,1.29994,1.36409,0
4401,1.3,1.29995,1.36288,0
4402,1.3,1.29995,1.36167,0
4403,1.3,1.29995,1.36046,0
4404,1.3,1.29995,1.35926,0
4405,1.3,1.29996,1.35807,0
4406,1.3,1.29996,1.35688,0
4407,1.3,1.29996,1.35569,0
4408,1.3,1.29996,1.35451,0
4409,1.3,1.29996,1.35333,0
4410,1.3,1.29997,1.35215,0
4411,1.3,1.29997,1.35098,0
4412,1.3,1.29997,1.34981,0
4413,1.3,1.29997,1.34865,0
4414,1.3,1.29997,1.34749,0
4415,1.3,1.29997,1.34633,0
4416,1.3,1.29998,1.34518,0
4417,1.3,1.29998,1.34403,0
4418,1.3,1.29998,1.34288,0
4419,1.3,1.29998,1.34174,0
4420,1.3,1.29998,1.34061,0
4421,1.3,1.29998,1.33947,0
4422,1.3,1.29998,1.33834,0
4423,1.3,1.29998,1.33722,0
4424,1.3,1.29998,1.33609,0
4425,1.3,1.29998,1.33498,0
4426,1.3,1.29998,1.33386,0
4427,1.3,1.29999,1.33275,0
4428,1.3,1.29999,1.33164,0
4429,1.3,1.29999,1.33054,0
4430,1.3,1.29999,1.32944,0
4431,1.3,1.29999,1.32834,0
4432,1.3,1.29999,1.32725,0
4433,1.3,1.29999,1.32616,0
4434,1.3,1.29999,1.32508,0
4435,1.3,1.29999,1.32399,0
4436,1.3,1.29999,1.32292,0
4437,1.3,1.29999,1.32184,0
4438,1.3,1.29999,1.32077,0
4439,1.3,1.29999,1.3197,0
4440,1.3,1.29999,1.31864,0
4441,1.3,1.29999,1.31758,0
4442,1.3,1.29999,1.31652,0
4443,1.3,1.29999,1.31547,0
4444,1.3,1.29999,1.31442,0
4445,1.3,1.29999,1.31337,0
4446,1.3,1.29999,1.31233,0
4447,1.3,1.29999,1.31129,0
4448,1.3,1.29999,1.31025,0
4449,1.3,1.3,1.30922,0
4450,1.3,1.3,1.30819,0
4451,1.3,1.3,1.30717,0
4452,1.3,1.3,1.30614,0
4453,1.3,1.3,1.30513,0
4454,1.3,1.3,1.30411,0
4455,1.3,1.3,1.3031,0
4456,1.3,1.3,1.30209,0
4457,1.3,1.3,1.30108,0
4458,1.3,1.3,1.30008,0
4459,1.3,0.299997,1.29908,1000
4460,1.3,0.348768,1.69742,0
4461,1.3,0.39516,1.6951,0
4462,1.3,0.43929,1.69279,0
4463,1.3,0.481267,1.69048,0
4464,1.3,0.521197,1.68819,0
4465,1.3,0.55918,1.6859,0
4466,1.3,0.59531,1.68361,0
4467,1.3,0.629678,1.68134,0
4468,1.3,0.66237,1.67907,0
4469,1.3,0.693468,1.67681,0
4470,1.3,0.723049,1.67456,0
4471,1.3,0.751187,1.67231,0
4472,1.3,0.777953,1.67008,0
4473,1.3,0.803413,1.66785,0
4474,1.3,0.827632,1.66562,0
4475,1.3,0.85067,1.66341,0
